,Date Created,Number of Likes,Tweets
5650,2022-09-16 23:11:48+00:00,0,"INSTITUSI SAMBO LG Sudah Bersuami Polisi, Perwira Polwan Ini Selingkuh dengan Dua Rekannya Sesama Polisi https://t.co/eh7NHfHFnD"
5651,2022-09-16 23:07:34+00:00,11,"Bukan dia orangnya, polisi makin hari sambo tuh kalian urusin itu 😓🤮 https://t.co/Sn4Q0SsUr0"
5652,2022-09-16 23:06:42+00:00,0,Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi https://t.co/Bs4iDNdUFF
5653,2022-09-16 22:58:32+00:00,1,"@KompasTV Lah percma polisi dilaporkan, tengok kasus sambo ga kelar2"
5654,2022-09-16 22:32:19+00:00,0,"@KompasTV Kace dihajar habis dah gt dikasih tinja org yg tdnya Polisi pangkat PATI, seorg aparat pengayom rakyat tp kelakuan mirip Sambo. Korup pula. Sewenang2 main hakim sendiri. Tp Kace memaafkan. Siapa yg lbh terhormat? Siapa yg berakhlak mulia? Siapa yg sampah?"
5655,2022-09-16 22:30:55+00:00,4,"@tvOneNews Sudah lah Pak Polisi dia tak bersalah, lepaskanlah. 
Orang biasa kalian perlakukan begitu ganas,gak perduli hati orang. 
Sedangkan ingatlah perilaku Sambo, kalian cari2 alasan guna meringankan / biar lolos , pakai akal2 sandiwara. 
Jadi jujurlah pd hati kalian, jgn kejam pd Rkyt"
5656,2022-09-16 22:04:42+00:00,0,"@KompasTV Guwe tak percaya polisi di rezim Jokowi
Polisi sekrng pada saling tembak sesama tmn
Contohnya Sambo,kasusnya tak ujung selesai
Lu Jangan mimpi di siang bolong pemuda cirebon,kasumu d tanggapi ."
5657,2022-09-16 21:56:50+00:00,20,"@ashleyraize @txtdrpemerintah Gue yakin, yang beneran kerja di polri ada... Cuma, ketutupan pamornya sama polisi bajingan kek Sambo ini"
5658,2022-09-16 21:50:27+00:00,0,"@CNNIndonesia Mirip skenario SAMBO

Polisi memang jago jadi penulis skenario 

😃😄😆😁"
5659,2022-09-16 21:24:55+00:00,0,"Komnasham @KomnasHAM  rupanya sudah mulai pinter nyimpul kan kasus. Dengan info belum bisa pastikan ferdi sambo ikut nembak yosua... memang komnas ham sekarang sudah jadi jubir ya ? Siapa  mendaulat Komnasham jadi Jubir polisi @Kepolisian_RI ? 
#SamboDanKosorsiumJudi303 https://t.co/dIngczfe7l"
5660,2022-09-16 21:04:30+00:00,5,@yaniarsim @jokowi Oh...polisi..bagaimana cara mwnangani bangsa sensiri....sambo  sambo
5661,2022-09-16 20:54:54+00:00,2,@geloraco Rakyat Indonesia ingatkan polisi Jangan seperti Ferdy Sambo
5662,2022-09-16 20:53:17+00:00,0,@DivHumas_Polri Terimakasih Polisi tapi kasusnya Pak Sambo ceapt dituntaskan dan diapa saja TERLIBAT berikav HUKUMAN berat... Ibu PC segera diTAHAN
5663,2022-09-16 20:03:45+00:00,0,@KompasTV Polisi masih sibuk urus sambo + bjorka
5664,2022-09-16 19:38:05+00:00,0,"Ngakak sih 
https://t.co/B98Oznurem #Bjorka #SAMBO #POLISI #FYP https://t.co/hvj7X85nrG"
5665,2022-09-16 19:09:39+00:00,0,"@Iann_Viino @panduernowo @tamtamimutt @detikcom Yg benci cuma FPI, HTI, terroris dkk yg memang bermasalah sama polisi. Sisanya orang2 tdk terlalu peduli, malah sebagian lg lebih menikmati “drama” Sambo ketimbang latar belakang polisinya. Mulai dr cinta segitiga, LGBT, sampe konspirasi raja judi online. Ga ada yg lihat polisi…"
5666,2022-09-16 18:59:26+00:00,0,"@Muhammad_Saewad Istri adalah harga diri seorang suami, kalau ada suami yg diem disaat istri nya dihina maka hilanglah harga diri sebagai seorang suami..Fredy Sambo aja suruh bunuh brigadir j Krn istri nya dilecehkan,ini kok malah lapor polisi juga gak.."
5667,2022-09-16 18:56:19+00:00,0,@Pelacur_Istana Ini polisi adeknya sambo kali gaess
5668,2022-09-16 18:19:04+00:00,1,Polisi idiot dari gerombolan SAMBO @DPR_RI  @tvOneNews  @DivHumas_Polri  @CCICPolri  @PolhukamRI  @Metro_TV  @derspiegel  @nytimes https://t.co/EnRB5dMtO9
5669,2022-09-16 18:16:46+00:00,2,"@CNNIndonesia Wiiiih.. prestasi... Good News 👍 mana polisi pemuja sambo yang bilang udah dapet haker nya? Wkwkwk heker ko ada bidangnya, bidang kirim file ke telegram lah.. kadang aku bingung, mau ketawa tp BANYAK UTANG. BISNIS HARAM TP KETAHUAN KARENA MEMBUNUH. TRUS TEMAN GUA BERESIN.WKWKWK"
5670,2022-09-16 18:11:20+00:00,0,"Bayangin kena tipu, bukannya lapor polisi malah nyewa buzzer buat ngeup hashtag #IbuArtisNNPenipu yang dimana kasusnya nggak seheboh kasus Sambo sama Bjorka

Orang tolol macam apa yang dimana kena tipu tapi masih bisa bayar buat nyewa buzzer, anjing sekali"
5671,2022-09-16 18:09:12+00:00,0,"@tvOneNews Dan Polisi Berperan Menjadi Badut Bodoh. Lawak lu Pol, Pemuja Sambo gak?"
5672,2022-09-16 17:56:39+00:00,0,Segala tindakan polisi maklumilah ....mereka baru terjangkit virus Sambo ! https://t.co/lin1zOsVx9
5673,2022-09-16 17:35:01+00:00,1,"@KompasTV Bubarin aja Uda gausah ada polri . 
Kalo Sambo sama PC bebas ! Netijen jga setuju , geram liat kerja polri yg serba lelet kaya keong macam polisi India 😂😂😂. @KompasTV"
5674,2022-09-16 17:03:57+00:00,0,"@geloraco Demo aja cepet polisi,sambo lama"
5675,2022-09-16 16:48:52+00:00,0,"Gatau kenapa kalo liat polisi ketawa aja apalagi kalo liat perwira baru atau pangkat dibawah nya lagi terlalu membanggakan seragam, cuma ngebatin aja didalam hati “pion nya sambo”. :)"
5676,2022-09-16 16:45:15+00:00,0,@papa_loren Oknum polisi sampah Genk Sambo didikan Tito sang kakak pembina
5677,2022-09-16 16:30:49+00:00,0,jualan es????emang @DivHumas_Polri  polisi bsa buktikan alat/prgkat yg digunakan tsgka???kasian klo smpai gk bsa dibuktikan!! @KomnasHAM gk mau bantu sesuai tupoksix???masa cuma fokus kasus #sambo ??? https://t.co/3D7bouDK9Z
5678,2022-09-16 16:25:02+00:00,2,@_vien4 apa nggak capek ya polisi kasus sambo dibuat mutar muter padahal publik selalu memantau
5679,2022-09-16 16:24:05+00:00,0,@geloraco Dan jangan juga ikuti polisi sambo cs yaah...
5680,2022-09-16 16:19:25+00:00,4,"@detikcom Makin nyata deh, ternyata sambo itu bukan perilaku pribadi FS tapi sdh jadi perilaku polisi indonesia, ini jangan dianggap remeh...."
5681,2022-09-16 16:15:58+00:00,1,"@Heraloebss Niat polisi pengen perbaiki citra gara gara si sambo,  eh malah salah tangkap lagi, jadinya makin di bully,, hihihi kl aku pasti malu @susipudjiastuti"
5682,2022-09-16 16:07:09+00:00,109,"Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi
https://t.co/TJBmroE7Sh"
5683,2022-09-16 16:04:19+00:00,1,"@Sopian_ishiqiri @Bjorkanism19 Kenapa tiba2 muncul Bjorka disaat Kasus Besar sedang Viral, saat Rakyat hilang kepercayaan pada polisi karena kasus Sambo? Dan saat inipun kasus Sambo pelan-pelan tertutupi oleh bocah2 tolol yg berterima kasih sama Bjorka karena bongkar borok-borok kecil pejabat...."
5684,2022-09-16 15:49:40+00:00,0,"Blak-blakan pasca kasus Sambo, Haris Azhar: Kantor saya sering dimintai duit oknum polisi

https://t.co/6iVgGyjEWQ

#harisazhar #aktivisham #kontras #polisi #polri #Lensaindonesiacom"
5685,2022-09-16 15:48:16+00:00,1,"@TheEagle_BEN @ListyoSigitP Jgn takut pak..Mungkin sambo bisa menghabisi siapa sj yaitu org""yg melawannya,tp hrs diingat satu hal,, diatas langit masih ada langit jk Allah tdk menghendaki semua itu terjadi maka inshaallah bpk kapolri dan sebagian polisi yg baik akn selalu dijaga &amp; dilindungi Allah Ta'ala"
5686,2022-09-16 15:42:46+00:00,0,"Gk tau knp, sedari awal, males ngikutin berita sambo. Pelaku nya polisi pangkat tinggi. Yang menangani polisi juga. Kalo boleh diibaratkan mencari siapa yg kentut, padahal yg mencari ya yg kentut."
5687,2022-09-16 15:41:38+00:00,2,@geloraco RAKYAT INDONESIA BUKAN BODOH BODOH AMAT PAK POLISI..YANG WAJIB BERCERMIN ITU POLISI SENDIRI AGAR JANGAN IKUT IKUTAN SAMBO YANG PENUH TIPU DAYA DAN REKAYASA..HINGGA KASUSNYA BELUM DI SIDANGKAN JUGA
5688,2022-09-16 15:33:28+00:00,0,"@geloraco POLISI TUTUP MALU KARENA SALAH MENANGKAP ORANG..DI LEPAS NAMUN TIDAK CABUT PERKARA
SAMBO SAMBO MASIH BERKELIARAN..WASPADALAH"
5689,2022-09-16 15:33:05+00:00,0,Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi https://t.co/8LChWNT4yv lewat @Repelita Online
5690,2022-09-16 15:29:02+00:00,3,"@Febree17_ KALAU TIDAK PANDAI MENGARANG CERITA,
BANYAK SUDAH CERITA POLISI,TEMBAK MENEMBAK CONTOHNYA..SEMPAT PARA PETINGGI DI REPUBLIK INI PERCAYA.NAMUN SETELAH DI DESAK KORBAN LEWAT KUASA HUKUMNYA.TERBUKTI REKAYASA,TERBUNUHNYA BRIG JOSUA,YANG TERSANGKA SAMBO TERNYATA POLISI BUAT CERITANYA"
5691,2022-09-16 15:25:09+00:00,0,@KompasTV Sumpa kebangetan emang ya polisi nih. Kasus sejelas itu masih ada kemungkinan si sambo bebas? Mana istrinya yg udah fitnah jg gk ditahan. Ngeri ya kalian semua jahatnya sama aja.
5692,2022-09-16 15:16:54+00:00,6,"Najwa Shihab Sindir Polisi: Urus Dulu tuh Ferdy Sambo https://t.co/2cSqByIkvg
Covid-19
Jumat 16 September 2022
Ada 6.405.044
Meninggal 157.876
Persib
Jupe
Henhen
Ciro
Zanadin
Marselino
Cahya
Hongkong
Vietnam
IQ 144
Azrul
Bonek
#FerdySambo
#FerdySambo"
5693,2022-09-16 14:59:50+00:00,4,"@KompasTV Lapor polisi??????? Kisah Sambo aja ngalor ngidul cuk... 

Polisi lagi oleng,.. Kebobrokan oknumnya kebongkar habis, dari level paling bawah sampai jendral... 

Adalah yg ngaku gila, sakit jiwa, dll aneh aja oknum oknum itu.."
5694,2022-09-16 14:56:18+00:00,1,"Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi
https://t.co/Pq13zrYmZN"
5695,2022-09-16 14:50:28+00:00,1,"@rustamaji Keistimewaan polisi berkat sate senayan. Harus berbalas budi. Kan atasan langsungnya polri tuh presiden jokowi. Dulu tito kapolri langsung dibawahi yang mulia, sekarang mendagri juga gak ada beda. Satgassus merah putih &amp; Sambo 4.0 BEGINS NOW 😂😂😂"
5696,2022-09-16 14:49:04+00:00,0,"Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi

https://t.co/7k2FMoj8iQ"
5697,2022-09-16 14:27:25+00:00,1,Pernikahan Ferdy Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi https://t.co/ujEke084Ca lewat @Repelita Online
5698,2022-09-16 14:26:17+00:00,67,"Pernikahan Sambo dengan Si Cantik Kembali Diungkap Kamaruddin: Dibenarkan oleh 2 Jenderal Polisi
https://t.co/NhM0aAR8lz"
5699,2022-09-16 14:10:46+00:00,1,@tempodotco adakah polisi yang terlibat kasus ini termasuk ke dalam seratusan polisi yang terlibat kasus Sambo?
5700,2022-09-16 14:07:47+00:00,0,"Deddy Corbuzier Heran, Undang Polisi ke Podcast soal Kasus Ferdy Sambo tapi Malah Tak Digubris https://t.co/oLmtCXonUP"
5701,2022-09-16 13:58:18+00:00,0,"@temponewsroom Sambo yg jelas2 udah bunuh ajudannya yg polisi aja bgitu luar biasanya diakali dan ditutupi sekian banyak anggota gengnya , gimana cuman 6 laskar fpi yg bkn dari internal polisi utk bisa membela diri dan meminta keadilan"
5702,2022-09-16 13:57:30+00:00,0,"@HisyamMochtar Yang bermaslah dan lagi sakit berat sebetulnya penegak hukum (polisi, jaksa &amp; hakim) yg jadi alatnya rezim.. Kasus Sambo dan jg satgasus nya membuka mata rakyat bgmn mudahnya hukum dimainkan..."
5703,2022-09-16 13:53:29+00:00,0,"kocakkk kocakkk, ini polisi pada stress apa gimana, urus aja sambo mu yg kaga kelar kelar #Bjorka #POLISI #kontol https://t.co/cG0OGBsPRj"
5704,2022-09-16 13:49:06+00:00,3,"Soroti Kasus Ferdy Sambo, Gatot Nurmantyo Khawatir Seluruh Polisi hingga Sebut Hal Menohok https://t.co/0VniwVs35K"
5705,2022-09-16 13:42:51+00:00,0,"Bocah iki arep Lapor Polisi,  seng dilaporke yo Polisi,  koe opo ra eleng Sambo mas?  Rugi rugi rugi https://t.co/mhi8YjfddZ"
5706,2022-09-16 13:35:04+00:00,28,"@PartaiSocmed Udah layak untuk dibubarkan 🤝

Berkaca dari kasus sambo, mereka (polisi) jago dalam merekayasa kasus.

Jadi, bukan gak mungkin si MAH ini juga direkayasa demi amanin muka, padahal udah gak dapet kepercayaan rakyat, malah bikin kasus kayak gini."
5707,2022-09-16 13:19:13+00:00,1,"Ferdy Sambo Segera Dimejahijaukan Pasca Tolak Dipecat dari Polisi, Permintaannya Bakal Dikabulkan? https://t.co/H4Uh7VICRl"
5708,2022-09-16 13:19:05+00:00,227,"SELAMA INI mereka bisa suka-suka hina pesantren. Santri kecil penghafal Qur'an dibilang calon teroris. 
☆ kini beking mereka, polisi Geng Sambo sudah gulung tikar. Urusannya bisa lain. Tapi jika masih kebal hukum, artinya Geng itu masih eksis. Petunjuk buat Kapolri bergerak. https://t.co/hPExHoagWt"
5709,2022-09-16 13:18:31+00:00,1,"#IbuArtisNNPenipu | Pidato Politik AHY | #Bjorka | Pilpres 2024 | #tiktokdown | Hambalang | Islam | Henhen | President Putin | #JOSHUA | Bonek

Polisi Tangkap Pungli BLT di Desa Karang Agung https://t.co/foVZfCAjB0"
5710,2022-09-16 13:18:16+00:00,0,"#IbuArtisNNPenipu | Pidato Politik AHY | #Bjorka | Pilpres 2024 | #tiktokdown | Hambalang | Islam | Henhen | President Putin | #JOSHUA | Bonek

Polisi Tangkap Pelaku Cabul di Desa Durian Padang Cermin https://t.co/rPbkvze1fY"
5711,2022-09-16 13:17:55+00:00,0,"#IbuArtisNNPenipu | Pidato Politik AHY | #Bjorka | Pilpres 2024 | #tiktokdown | Hambalang | Islam | Henhen | President Putin | #JOSHUA | Bonek

Polisi Gerebek Judi Koprok di Kampung Kagungan Rahayu https://t.co/Xap6f7pXZN"
5712,2022-09-16 13:13:00+00:00,1,"@als_who @GapaiRidhoAllah @geloraco Bagaimana performa Propam, Polisi Polisinya ditunjukkan oleh Sambo sebagai Pimpinan tertinggi Propam dan Dansatgassus yang terbukti telah berupaya memanipulasi kebenaran, memalsukan fakta dan menipu publik semena-mena memanfaatkan jabatannya secara khianat.
Tobatlah sebelum maut."
5713,2022-09-16 13:00:33+00:00,0,"Deddy Corbuzier Heran, Undang Polisi ke Podcast soal Kasus Ferdy Sambo tapi Malah Tak Digubris https://t.co/LEOsLgMuCH"
5714,2022-09-16 12:59:15+00:00,0,"Kelakuan polisi sudah merasa diatas angin di negara ini...

PM AD aja di tabok... Sambo sombongnya selangit..

gmn @Puspen_TNI ? waduh waduh.. gmn ini citra TNI kita.. https://t.co/FdZAKT7sty"
5715,2022-09-16 12:44:46+00:00,3,"Polisi Kombes Setyo Hardik Pendemo Jokowi Pakai Kata Binatang, BEM SI: Kita Tidak Mau Seperti Mereka
Sambo
https://t.co/KjDD5Orzty"
5716,2022-09-16 12:29:51+00:00,0,"Hampir 100 polisi , dari Barada sanpai Jenderal, terang terangan bela Sambo, Yang lainnya ngebacking , supaya masalah ini selesai secara WIN WIN SOLUTION
Isu 3 Kapolda Dicopot Terkait Obstruction of Justice Kasus Brigadir J Me... https://t.co/nWkrCSixTC lewat @YouTube"
5717,2022-09-16 12:22:06+00:00,0,"SAMBO adalah WAJAH ASLI POLISI saat ini, bener gak? https://t.co/nCKtoAS7Et"
5718,2022-09-16 11:46:02+00:00,2,"@democrazymedia Polisi jd nambah kerjaan yah , brp lgi yg akan jd tersangka ,jng sampe kasus Sambo jd  lenyap aja karna bikin kesibukan baru , moga aja bkn settingan ."
5719,2022-09-16 11:40:03+00:00,1,"@FENNY_fg Bro setiap kasus kontra pemerintah ,polisi selalu bermain d dalam nya.. Sambo sndiri yg bilang disalah satu pidato nyo.. tolol kebangetan ente bro"
5720,2022-09-16 11:38:16+00:00,0,"@CNNIndonesia kebetulan udh ketangkap mau ga mau polisi jadikan tersangka, kalau yg kyk gini sih polisi seenaknya, coba kasus sambo,, butuh berminggu²,brbulan buat jdiin oknumnya tersangka, apa polisi kyk gini yg harus dipercaya??? bulsit!"
5721,2022-09-16 11:37:48+00:00,21,@KompasTV Lapor polisi nanti di proses tidak ya? Sambo aja lama.
5722,2022-09-16 11:34:02+00:00,0,Sudahlah keliatan polisi anjing salah tangkap. Sampe kapan polisi kelakuan nya kyk gini. Ayo gaungkan kasus sambo lagi biar program poliso dibawah kementerian berjalan lagi https://t.co/Iu24e0uiw7
5723,2022-09-16 11:30:31+00:00,1,@geloraco polisi ngurus sambo aja
5724,2022-09-16 11:21:37+00:00,0,@CNNIndonesia @Reiza_Patters Polisi +62 k lucu2 yaa..ada sambo..ini ada lg nangkep kang es dikira ms2 hacker
5725,2022-09-16 11:15:42+00:00,0,@SINDOnews Polisi masih sibuk kasus sambo
5726,2022-09-16 10:54:16+00:00,0,@FENNY_fg @Sulaima51200856 Kau masih percaya ama omongan polisi ? Gak belajar kau dari kasus Sambo.. yg mana bisa di atur atur mereka.. dasar tolol
5727,2022-09-16 10:48:26+00:00,0,@KompasTV semoga sambo bebas ...Aamiin ( biar polisi bubar )
5728,2022-09-16 10:45:44+00:00,0,POLISI SAMBO @ListyoSigitP https://t.co/F6ybZ2OuGY
5729,2022-09-16 10:44:42+00:00,1,@Venom1982_ @Tan_Mar3M Klo polisi ngga cerdas ya ngga akan ada geng Sambo 3030
5730,2022-09-16 10:43:00+00:00,0,"Makin gak heran kalau ada hakim main mata dibelakang sama polisi yg terlibat kasus, jadi gak kaget juga kalau besok ini beritanya sambo CS bebas gitu aja.. https://t.co/b4s25q9wHf"
5731,2022-09-16 10:37:48+00:00,0,Mirip dan banyak oknum polisi yg terlibat seperti kasus SAMBO https://t.co/ohz32kMDCt
5732,2022-09-16 10:31:53+00:00,0,"Deddy Corbuzier Bikin Survei Kasus Ferdy Sambo, Malah Kaget Polisi Tak Ada yang Datang Saat Diundang ke Podcast-nya
https://t.co/Ggp0m1qTmW"
5733,2022-09-16 10:31:20+00:00,6,"Vokal soal Polisi, Najwa Shihab: Urus Aja Kasus Sambo https://t.co/azTWCVshLY"
5734,2022-09-16 10:29:32+00:00,17,@regar_0p0sisi Fokus Sambo si pembunuh polisi dirumah polisi https://t.co/vDX11Yaq6U
5735,2022-09-16 10:23:03+00:00,1,"@BosTemlen_ @ListyoSigitP Banyak saksi hidup yg pasti mau bersaksi sekarang mah (jan Sambo nya sdh ditangkap), kalau polisi benar2 ungkap lg."
5736,2022-09-16 10:14:59+00:00,0,"Bukan Ferdy Sambo, ini sosok polisi terkaya nomor satu saat ini: Hartanya fantastis! #ZCreators 

https://t.co/mRtRxDK6eE"
5737,2022-09-16 10:14:13+00:00,0,"@PartaiSocmed Keenakan rekayasa kasus Sambo si polisi @ListyoSigitP @DivHumas_Polri, jadinya mau rekayasa kasus lain. Makin nyungsep aja. Udah kalah malu"
5738,2022-09-16 10:00:39+00:00,41,"Biar gak hilang muka aja sih ini mah kayanya, semenjak kasus Sambo, keterangan polisi rasanya sulit untuk dipercaya atau ditelan mentah² gitu aja. Lagi lagi masyarakat kelas bawah yang jadi korban, padahal katanya mau nangkep Bjorka, sampe udah berhasil mengindentifikasi. Aneh... https://t.co/C60l15yGLF"
5739,2022-09-16 09:45:37+00:00,2,@MurtadhoRoy Untung pas belain Joshua gak dianggap pendukung polisi yeee
5740,2022-09-16 09:44:05+00:00,0,@CNNIndonesia 🤭🤭😅 polisi sudah salah tangkap kasus pak Sambo tidak jelas kemana ko bisa alikah perhatian..🫢
5741,2022-09-16 09:41:44+00:00,0,Kepada yth.  Bpk KAPOLRI  Kami rakyat Indonesia demi Marwah POLRI.. RAKYAT Meminta dg hormat Kepada Bapak KAPOLRI dg bijak agar permintaan FREDY SAMBO agar DITOLAK atas pengajuan banding FREDY SAMBO juga seluruh yg sidang ETIK POLISI
5742,2022-09-16 09:40:16+00:00,0,@CNNIndonesia Mental sambo identik pki melekat pd polisi
5743,2022-09-16 09:31:32+00:00,0,"@Cekakak88 @jokowi ga bisa sy. sy hy bisa mikir yg ringan2 spt proyek apa yg bisa yg resmikan besok ga penting itu proyek dr hasil hutang atau apbn sambil magang jadi lurah bagi2 blt.  urusan lain serahkan ke luhut.urusan polisi sambo urus sendiri sm polisi, ks dpr &amp; tentara biar selesaikan sendiri"
5744,2022-09-16 09:27:20+00:00,0,"Polisi Indonesia tuh kerjanya GIMANA sih? Kasus Sambo mbulet, salah tangkap Bjorka. Ga punya malu"
5745,2022-09-16 09:23:12+00:00,1,Hei bangsat materi yg sama disampaikan UAH kau juga melecehkan apa kamu tdk merasa bersalah?  Tangkap bangsat ini @DivHumas_Polri sfh melecehkan ajaran Islam saatnya buktikan polisi waras paska sambo dgn tangkap bajingan ini https://t.co/mNp6MoakFy
5746,2022-09-16 09:20:26+00:00,0,@geloraco Polisi??? Sambo academy??🤣🤣🤣
5747,2022-09-16 09:18:07+00:00,0,"VIDEO Viral Intel Polisi Diintimidasi Sekelompok Pria, Disebut 'Ferdy Sambo' https://t.co/TwVzEE3c04 https://t.co/yU0GJTMBt2"
5748,2022-09-16 09:16:44+00:00,2,"Ucapan tidak pantas terlontar dari seorang Pamen Polri saat sedang menjaga aksi demonstrasi  mahasiswa Tolak kenaikan BBM di Patung Kuda, Jakarta Pusat pada Kamis (15/9/2022). 😈😈

Kelakuan² ""Sambo"" msh dipakai oleh para polisi di lapangan. https://t.co/S4yTJHVL2h"
5749,2022-09-16 09:12:42+00:00,0,"UDAH MATENG...Harga Pertalite naik hampir 50 %
Listrik 450 VA bakal wajib naik 900 VA
LPG 3 kg bakalan naik.di dunia maya - kebocoran data pribadi rakyat +062  ulah Bjorka, kuntet menghina ustazah Lirboyo - NU gamang, di dunia lain- Kaisar Sambo tertangkap  Polisi Gamang - DORONG"
5750,2022-09-16 09:10:37+00:00,1,"@OposisiCerdas Kali ini blunder kasus Eko bukan delik aduan, sdh termasuk ranah unsur sara jd siapa saja bisa laporkan si kunted ke polisi, itung"" sambil nguji bijihmna polri msh bsa gak jd polisi sembari kasus Sambo blm usai"
5751,2022-09-16 09:09:56+00:00,0,Pernikahan Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi https://t.co/GDcG0pTJa3
5752,2022-09-16 08:57:32+00:00,0,"Deddy Corbuzier Beber Hasil Survei, Hanya 3 Persen yang Percaya Kinerja Polisi Bongkar Kasus Sambo
 
https://t.co/ONPqJO3RHS via @tribunmedan"
5753,2022-09-16 08:55:41+00:00,0,"@febul0us @tempodotco Ada 2 jenis polisi 
sambo &amp; hoegeng"
5754,2022-09-16 08:53:30+00:00,0,@SoniZainal @01Farindo @CCICPolri Geng Sambo udah dikarangkeng yg tertinggal polisi baik.ngk mungkinlah polisi baik mau berbuat zdalim
5755,2022-09-16 08:45:25+00:00,0,"@KompasTV Ya ellah, yg namanya polisi mau polwan ke mau apa ke, smuanya sama mirip Sambo.
Hahahaha 🤣"
5756,2022-09-16 08:43:47+00:00,0,"@OposisiCerdas @Tan_Mar3M Tetangga ada yg punya rumah terbesar dan terbanyak mobilnya, ternyata kombes polisi muda, rumahnya dibeli beberapa tahun lalu dari pengusaha Cina. Kekayaannya mengalahkan tetangga lain yg direktur bumn, jendral TNI dll. Dari media katanya ybs masuk dalam lingkaran gengnya Sambo"
5757,2022-09-16 08:00:51+00:00,1,"Widiih..... Nah akhirnya terungkap jg. 
#GugahkanRakyatLawanRezim
#GugahkanRakyatLawanRezim
Herbert Roger Rocket Irfan カメルーン

Nah Tuh, Poligami Dong Sambo Neeh. Hmm! Husyeeet Deeh.

Pernikahan Ferdy Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi https://t.co/pQB6meUXoR"
5758,2022-09-16 07:55:32+00:00,0,"Warganet sebut polisi ""lawak"" karena tangkap pemuda Madiun penjual es yang diduga sebagai hacker Bjorka
#Bjorka
#sambo
#POLISI
https://t.co/9dHPFJCfig"
5759,2022-09-16 07:43:30+00:00,0,"@tempodotco Sejak kejadian ini dan kasus terbaru ferdy sambo, saya jdi kurang percaya polisi"
5760,2022-09-16 07:39:33+00:00,0,"Sidang banding yang diajukan oleh Irjen Pol Ferdy Sambo atas tidak terimanya dengan putusan pemberhentian tidak dengan hormat (PTDH) yang akan tergelar Minggu depan, bakal dipimpin langsung oleh Polisi bintang 3 atau Komisaris Jenderal.
#FerdySambo

https://t.co/by8GGpfjwQ"
5761,2022-09-16 07:30:30+00:00,1,"Pernikahan Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi

https://t.co/fUxlrXu76d"
5762,2022-09-16 07:25:04+00:00,1,"@BosTemlen_ @ListyoSigitP Novum baru. Tapi kalo tetap gk diakui polisi sambo ya sama aja bo'ong ... krm km50 itu melibatkan bnyk peran, insitusi,ketidaklogisan yg sengaja dibangun .. polisi jaksa hakim gak satupun yg mau diajak mubahalah dg org tua/klrg #6SyuhadaFPI .. namun tetap berjalan mubahalah"
5763,2022-09-16 07:15:47+00:00,2,"Soal membela harkat dan martabat keluarga, jujur saya angkat topi sama pak Ferdi Sambo (terlepas benar atau salah tentang dugaan pelecehan seksual tsb). Dan jika ada yang bertanya, gimana sikap saya : saya akan bikin cacat permanen dulu sebelum diserahkan ke Polisi.
#SorryNoDebat https://t.co/Wmo6ssx09D"
5764,2022-09-16 07:14:27+00:00,0,Sindiran Pedas Najwa Shihab Kepada Polisi : Suruh Urus Dulu Tuh Sana Ferdy Sambo - Gora Juara https://t.co/r2ZVS62aAV
5765,2022-09-16 07:10:00+00:00,19,"Pernikahan Ferdy Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi
https://t.co/yEonP1bOGo"
5766,2022-09-16 07:06:39+00:00,2,@MDjoelies @Onl1Jb Yang bilang polisi? Polisi yang juga bilang sambo tembak menembak? 😔
5767,2022-09-16 07:05:41+00:00,1,@KompasTV Ga percaya polisi bakal bener2 transparan. Udah hampir 3 bulan Joshua meninggal putri aja belum ditahan. Polisi hanya ngomong doang
5768,2022-09-16 06:58:59+00:00,8,"#GugahkanRakyatLawanRezim
#GugahkanRakyatLawanRezim
Herbert Roger Rocket Irfan カメルーン

Nah Tuh, Poligami Dong Sambo Neeh. Hmm! Husyeeet Deeh.

Pernikahan Ferdy Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi https://t.co/xmyG9HOakT"
5769,2022-09-16 06:55:09+00:00,0,"Pernikahan Sambo Kembali Diungkap Kamaruddin: Dibenarkan Oleh Dua Jenderal Polisi

https://t.co/453RE81uNh"
5770,2022-09-16 06:53:46+00:00,0,@geloraco Teman sambo - teman sama sama bohong kata anak sekarang alias polisi - pol polan ngapusi kalo orang dulu bilang wkwkwkw
