,Date Created,Number of Likes,Tweets
3935,2022-10-06 10:14:07+00:00,1,31 Anggota Polisi Diperiksa Propam dan Irwasum Polri Terkait Tragedi Kanjuruhan https://t.co/V9KgWq4TrE
3936,2022-10-06 10:13:25+00:00,0,"Doa Dan Sholat Ghoib Bersama Untuk Korban Di Stadion Kanjuruhan 

Puluhan masyarakat dan Polisi menggelar Doa dan Sholat Ghoib Berjamaah di Masjid Mapolres Malang, untuk mendoakan para korban di Stadion Kanjuruhan Malang.

#malang #malangberduka #polripresisi #polri https://t.co/Q1OpNz1WfC"
3937,2022-10-06 10:08:50+00:00,0,"@gunromli @ChusnulCh__  @Dennysiregar7  @ruhutsitompul  @kurawa @dumdum. Lebih dari 40 munisi ditembakkan, gas air mata, flash bang, dan flare oleh Polisi diarahkan ke penonton di Stadion Kanjuruhan, investigasi dari @washingtonpost
. buzzerp ada yang cari gara2 dengan kalian tuh https://t.co/3M4MqQkXOZ"
3938,2022-10-06 10:08:28+00:00,0,ada apa dengan para polisi di seluruh dunia? belum juga lepas dukanya tiap liat video kanjuruhan :(
3939,2022-10-06 10:08:23+00:00,0,ketawa? wow gila sih. jadi inget video kanjuruhan kemaren yang orang di dalam ambulance ketawa2 liat suporter di tembakin gas air mata sama polisi. https://t.co/DVZHkzpECM
3940,2022-10-06 10:07:29+00:00,0,"Tragedi Kanjuruhan, Segera Benahi Sepakbola Indonesia dan Mendesak Ketua Umum dan Pengurus PSSI Untuk Mengundurkan Diri #IwanBuleOut @iriawan84 @pt_lib - Tandatangani Petisi! https://t.co/6kymHg5IMn lewat @ChangeOrg_ID
ketua @PSSI polisi sop juga ala polisi memalukan cc @FIFAcom"
3941,2022-10-06 10:07:25+00:00,0,Kabar #Jombang Adik Korban Tragedi Kanjuruhan asal Jombang Ditawari Masuk Polisi  https://t.co/bUegSkJujo
3942,2022-10-06 10:06:50+00:00,345,"Investigasi @washingtonpost memperlihatkan perilaku polisi yang terus meningkatkan penggunaan kekuatan mereka di stadion Kanjuruhan, mulai dari menendang dan memukul penonton hingga melepaskan 40 tabung asap dan gas dalam 10 menit. 

#UsutTuntas

https://t.co/WPOLNPIipS"
3943,2022-10-06 10:05:55+00:00,0,"Sia2 melindungi bukti fakta kebiadaban menggunakan gas air mata dg alasan pintu exit, sesuai sop, polisi terpaksa dll .. gak bisa lg teriak2 kadrun radikal intoleran thd dunia internasional .. iya gak om @jokowi @mohmahfudmd .. setelah sambo, kanjuruhan, apa lg ya 😘 https://t.co/6twUiWobfe"
3944,2022-10-06 10:05:00+00:00,0,"Muncul Isu Pengunggah Video Tragedi Kanjuruhan Diculik Intel Polisi, Polri Beri Bantahan: Tidak Ada #polisiindonesia  #KanjuruhanDisaster  #Video  #malang 

Selengkapnya&gt; https://t.co/fIzmdry2Ja https://t.co/wuJ5JfwwGm"
3945,2022-10-06 10:04:14+00:00,40,"Pengamat: Tragedi Kanjuruhan Bukan Kesalahan Satu Pihak, Apalagi Polisi https://t.co/LIKlatygXy"
3946,2022-10-06 10:03:03+00:00,0,"Tragedi Stadion Kanjuruhan, Polisi Periksa 35 Orang Saksi | Ragam Perkara tvOne Jakarta, https://t.co/IecXdbBqzE - Tragedi Stadion Kanjuruhan, Polisi Periksa 35 Orang Saksi | Ragam Perkara tvOne Tim investigasi ... https://t.co/F7h9y7amj8"
3947,2022-10-06 10:02:03+00:00,0,"Kotakmi1: Tragedi Kanjuruhan, Polri Periksa 32 Saksi dari Polisi dan Eksternal – Sindonews – https://t.co/BGZ86cJeaZ – #Arenanews https://t.co/bpki4rR5Sv"
3948,2022-10-06 10:01:07+00:00,55,Tragedi Kanjuruhan terus menjadi sorotan dunia. Washington Post merupakan media internasional terkini yang menitikberatkan aksi polisi pada laga itu. https://t.co/yDMbCoYQGe
3949,2022-10-06 10:00:53+00:00,0,Video Aremania Minta Polisi Tak Pakai Gas Air Mata di Kanjuruhan: Ada Anak Kecil Pak! | https://t.co/LX4tRubuhC https://t.co/h5fiuyXgjv via @merdekadotcom
3950,2022-10-06 10:00:01+00:00,1,"Polisi terus mengusut kasus tragedi Stadion Kanjuruhan, yang menewaskan 131 orang. Saat ini pihak kepolian masih memeriksa saksi-saksi.
https://t.co/6jK9hw4Jqc https://t.co/KyImXdLINm"
3951,2022-10-06 09:57:59+00:00,2,Kasus Kanjuruhan sebuah peristiwa kebrutalan oknum polisi.....???
3952,2022-10-06 09:56:01+00:00,1,"@alcacoq @indosupporter Ada pepatah yang mengatakan. If you could not make things better you should be quite.
Yang polisi lakukan di Kanjuruhan seperti playing games dengan nyawa orang. Sangat ofensif sampai menyerang tribun penonton. Mestinya lokalisir keributan hanya di lapangan."
3953,2022-10-06 09:55:16+00:00,0,"Ketika setelah terjadinya tragedi Kanjuruhan, Malang. Polisi menembakkan gas air mata ke tempat tribun penonton melihat pertandingan. 
Setelah kejadian itu ingat celoteh Kh. Abdurrahman Wahid (Gus Dur)
Polisi yang baik itu ada 3 : pak hoegeng. Patung polisi dan polisi tidur. https://t.co/Q2smO2FYzj"
3954,2022-10-06 09:53:16+00:00,0,"Ironi! Media Asing Tegas Simpulkan Polisi Penyebab Tragedi Kanjuruhan, Jokowi Malah Salahkan Pintu Stadion: 'Temuannya jelas: aksi Polisi yang membawa kematian,' tutur jurnalis Washington Post soal tragedi Kanjuruhan. https://t.co/WTTlD62rdN"
3955,2022-10-06 09:53:09+00:00,0,"Investigasi Media Asing: 40 Amunisi Ditembakkan Polisi Indonesia dalam Waktu 10 Menit Picu Tragedi Kanjuruhan: The Washington Post mengungkap 40 amunisi yang digunakan polisi Indonesia meliputi gas air mata, flashbang dan flare. Akibat rentetan tembakan… https://t.co/Y3LY5i1xAR"
3956,2022-10-06 09:50:54+00:00,0,"#Jogja |  Sebut Polisi Jadi Pelaku Utama di Kanjuruhan, Mahasiswa: Harus Tanggung Jawab -   https://t.co/kQbfr9Logf"
3957,2022-10-06 09:50:54+00:00,47,"Terpantau ada beberapa akun ternakan yang ikut meramaikan kolom komentar disetiap tweet perihal tragedi di stadion kanjuruhan, namun narasinya malah membela tindakan oknum polisi yang menembakkan gas air mata..."
3958,2022-10-06 09:50:45+00:00,0,"Polisi Tembak Gas Air Mata di Kanjuruhan, Bambang: Pengambil Kebijakannya, Kapolda https://t.co/skBq7F8SRm"
3959,2022-10-06 09:50:43+00:00,0,"#JogjaNews | Sebut Polisi Jadi Pelaku Utama di Kanjuruhan, Mahasiswa: Harus Tanggung Jawab -   https://t.co/qiK8Xkv14t"
3960,2022-10-06 09:48:45+00:00,11,Genosida di Kanjuruhan ketika melihat investigasi Washington Post dimana polisi menggerutu dalam hati sambil berucap #KalianPantasMati
3961,2022-10-06 09:45:00+00:00,0,"belakangan ini semua media sosial rame bgt berita tentang Tragegi Kanjuruhan, #UsutTuntas tragedi itu tp jgn lupa soal POLISI TEMBAK POLISI. USUT TUNTAS SEMUA, jgn malah teralihkan, hati hati🙈🙏🏼"
3962,2022-10-06 09:42:30+00:00,0,"Tiap buka twitter pasti ada aja berita yg meresahkan. Kmaren insiden Kanjuruhan, barusan baca ada penembakan anak2 kecil di Thailand. Yg nembak mantan polisi. Sedih aku... Kok iso seh??"
3963,2022-10-06 09:42:24+00:00,0,"@ruairiak @rebtanhs @washingtonpost Polisi
Washington Post
Usut Kanjuruhan"
3964,2022-10-06 09:42:22+00:00,0,"Tragedi Kanjuruhan, Suporter Bayern Muenchen Bentangkan Spanduk Bertuliskan Lebih dari 100 Orang Dibunuh oleh Polisi https://t.co/wgJT90wca7"
3965,2022-10-06 09:41:56+00:00,0,"Tribun 13 Kanjuruhan Penuh Teriakan, Polisi Disebut Tembakkan Gas Air Mata dan Flashbang https://t.co/z74D7R5Z93"
3966,2022-10-06 09:41:51+00:00,0,"Tribun 13 Kanjuruhan Penuh Teriakan, Polisi Disebut Tembakkan Gas Air Mata dan Flashbang https://t.co/wBgcIIpwpH"
3967,2022-10-06 09:41:18+00:00,17,"Kompolnas : Polisi Pengaman Stadion Kanjuruhan tak bawa bawa senjata

Yang dibawa itu adalah hanya pistol gas air mata, paham kalian ⁉️⁉️ https://t.co/4EwkzWicBw"
3968,2022-10-06 09:40:54+00:00,0,"#Jogja |  Sebut Polisi Jadi Pelaku Utama di Kanjuruhan, Mahasiswa: Harus Tanggung Jawab -   https://t.co/Rv8aLx3H4k"
3969,2022-10-06 09:40:44+00:00,0,"#JogjaNews | Sebut Polisi Jadi Pelaku Utama di Kanjuruhan, Mahasiswa: Harus Tanggung Jawab -   https://t.co/EGmUyzYTkJ"
3970,2022-10-06 09:34:42+00:00,0,"@ArifChasan @TRendusara @jokowi Kalau saya memaknainya terbunuh oleh polisi karena saya yakin tidak ada unsur kesengajaan untuk membunuh. 
Anyway saya tetap prihatin dan menyesalkan peristiwa yang terjadi di Kanjuruhan.
Semoga peristiwa ini tidak terjadi lagi di situasi apapun"
3971,2022-10-06 09:34:34+00:00,0,"Sebut Polisi Jadi Pelaku Utama di Kanjuruhan, Mahasiswa: Harus Tanggung Jawab https://t.co/83uWz6kCdQ"
3972,2022-10-06 09:32:29+00:00,0,"PARAH! Pengunggah Video Tragedi Kanjuruhan Diciduk Polisi, KontraS: HP-nya Dirampas, Akun TikToknya Dihapus https://t.co/uRqKO0LBFi"
3973,2022-10-06 09:31:04+00:00,2,Komisi III Harap Polisi Juga Periksa Pimpinan di Tragedi Kanjuruhan https://t.co/ksSQ5IZuoO
3974,2022-10-06 09:28:17+00:00,0,"BIADAB BETUL APARAT 
SEKARANG. Pengunggah Video Tragedi Kanjuruhan Diciduk Polisi, KontraS: HP-nya Dirampas, Akun TikToknya Dihapus https://t.co/8SwYCykEI4"
3975,2022-10-06 09:25:49+00:00,0,"Media Asing Soroti Tragedi Kanjuruhan, Sebut Polisi Indonesia Kurang Terlatih dalam Kendalikan Massa

Selengkapnya: https://t.co/WkkrGsxNtZ
Via: @Tribu https://t.co/wZqLqitGhj"
3976,2022-10-06 09:24:19+00:00,0,"Berita Bola Terkini Nova88 Indonesia Klik https://t.co/VsbRjz8w7o : Tragedi Kanjuruhan, Profesor di Inggris Soroti Tindakan Polisi https://t.co/AFHjhepN9r https://t.co/cBkM584gY3"
3977,2022-10-06 09:23:21+00:00,0,"Tragedi Kanjuruhan, Ahmad Riyadh, menyebut Polisi sudah mengetahui larangan penggunaan gas air mata pada pertandingan sepak bola. Namun, Ahmad Riyadh menyebut Polri punya Standar Operasional Prosedur (SOP) dlm mengambil tindakan tersebut..
Nah, jelas kan gais, Polisinya... https://t.co/WM0q5lk3MV"
3978,2022-10-06 09:23:11+00:00,0,"Mabes Polri kembali memperbarui data terkait jumlah anggota polisi yang diperiksa Propam terkait insiden Stadion Kanjuruhan. #polisi #UsutTuntasTragediKanjuruhan 
https://t.co/iPgGBH08Z8"
3979,2022-10-06 09:23:06+00:00,0,"Tragedi Kanjuruhan, Polri Periksa 32 Saksi dari Polisi dan Eksternal – Sindonews – https://t.co/BGZ86cJM0x – #Arenanews  - https://t.co/bpki4rRDI3"
3980,2022-10-06 09:22:59+00:00,8,"Langkah awal pembuktian proses investigasi Tragedi Kanjuruhan itu ontrack atau tidak itu dgn mendata jumlah korban meninggal. Jika berbeda hasilnya dgn rilis kepolisian maka sudah patut diduga hasil penyelidikannya polisi tidak optimal. 

Ayo arek malang, publish database korban!"
3981,2022-10-06 09:20:34+00:00,0,"Pengunggah Video Gate 13 Kanjuruhan Terkunci Sempat Dijemput Polisi
#detikcom #detikbali #Kanjuruhan
 https://t.co/v867OiI75x"
3982,2022-10-06 09:20:02+00:00,1,"Tragedi Kanjuruhan, Profesor di Inggris Soroti Tindakan Polisi https://t.co/mB558H51fH"
3983,2022-10-06 09:17:57+00:00,0,"@txtdrberseragam Turut berduka buat semua korban kanjuruhan. Dan  buat alfi tolong jangan jadi membenci sepak bola Saya lebih mendoaakan alfi buat menjadi pemain sepak bola yg pro agar terlihat lebih keren daripada menjadi polisi, mungkin dgn itu kedua orang tuanya lebih bangga di surga 🌻"
3984,2022-10-06 09:17:33+00:00,0,@keepithink_crab film untuk naikin citra polisi dimata masyarakat... langsung hilang tak berbekas di sapu gas asap air mata di kanjuruhan
3985,2022-10-06 09:15:11+00:00,0,Jokowi Dianggap Kurang Bijak karena Luput Singgung Gas Air Mata Polisi dalam Tragedi Kanjuruhan https://t.co/9gFSIotJSW
3986,2022-10-06 09:11:00+00:00,0,"Ironi! Media Asing Tegas Simpulkan Polisi Penyebab Tragedi Kanjuruhan, Jokowi Malah Salahkan Pintu Stadion https://t.co/tsVkDipNAJ"
3987,2022-10-06 09:10:56+00:00,0,"Ironi! Media Asing Tegas Simpulkan Polisi Penyebab Tragedi Kanjuruhan, Jokowi Malah Salahkan Pintu Stadion https://t.co/5fC1BZcojq"
3988,2022-10-06 09:09:25+00:00,125,"'Temuannya jelas: aksi Polisi yang membawa kematian,' tutur jurnalis Washington Post soal tragedi Kanjuruhan. 
#UsutTuntasTragediKanjuruhan 

https://t.co/ClLDjoC7zM"
3989,2022-10-06 09:09:03+00:00,0,Padahal kinerja polisi lagi jadi sorotan luar negeri usai tragedi Kanjuruhan. https://t.co/BXEzOaHjm4
3990,2022-10-06 09:06:14+00:00,0,"Tragedi Kanjuruhan, Polri Periksa 32 Saksi dari Polisi dan Eksternal – Sindonews – https://t.co/uZAK1B1YeH – #Arenanews https://t.co/r9lXpQbydg"
3991,2022-10-06 09:04:42+00:00,0,gas air mata dan polisi yang nembakin bagi tgipf kanjuruhan jadi kayak vaksin covid-19 bagi komnaskipi: bukan penyebab kematian. https://t.co/nu34B0N3gg
3992,2022-10-06 09:03:54+00:00,0,"@convomfs Polisi sibuk sama sambo sama Kanjuruhan

Jangan bikin ribet deh"
3993,2022-10-06 09:03:27+00:00,1,Simak 8 Fakta Terbaru Tragedi Kanjuruhan! 31 Polisi Diperiksa-Gratis Masuk TNI/Polri https://t.co/EFTCpYqRcv
3994,2022-10-06 09:00:54+00:00,0,"#Jogja |  Jadi Pelaku Utama di Tragedi Kanjuruhan, Mahasiswa: Polisi Harus Tanggung Jawab   https://t.co/mJTbzWpY4z"
3995,2022-10-06 09:00:45+00:00,0,"#JogjaNews | Jadi Pelaku Utama di Tragedi Kanjuruhan, Mahasiswa: Polisi Harus Tanggung Jawab   https://t.co/HRi1zVLY73"
3996,2022-10-06 09:00:24+00:00,0,"Apasih ini Sahabat Polisi. Ngejaga marwah kepolisian tp laporin masalah Baim Wong-_- trs ditunggangin sm cewe gajelas yg gamau damai2 lg wkwk kek???? Wtf... klo ngomongin marwah itu noh urusin kanjuruhan sm sambo dulu, urusin oknum2 gabener itu..."
3997,2022-10-06 08:58:54+00:00,12,"Resmi Hasil Investigasi Forensik Amerika Pada Tragedi Kanjuruhan, Polisi Ditetapkan Sebagai...
https://t.co/G841vN1ada

#KalianPantasMati #IwanBuleOut 
Presiden | Banjir | Pintu | Nasdem | Tangga | Hillary | Washington Post | Army | Jokowi | Aremania"
3998,2022-10-06 08:56:23+00:00,0,40 Amunisi Ditembakkan Polisi Indonesia dalam Waktu 10 Menit Picu Tragedi Kanjuruhan https://t.co/PDgdce0Xu9
3999,2022-10-06 08:56:18+00:00,0,40 Amunisi Ditembakkan Polisi Indonesia dalam Waktu 10 Menit Picu Tragedi Kanjuruhan https://t.co/02Ulddrpqa
4000,2022-10-06 08:56:02+00:00,1,"@dexglenniza Resmi Hasil Investigasi Forensik Amerika Pada Tragedi Kanjuruhan, Polisi Ditetapkan Sebagai...
https://t.co/IuDeV9r3GC"
4001,2022-10-06 08:55:34+00:00,1,"Jadi Pelaku Utama di Tragedi Kanjuruhan, Mahasiswa: Polisi Harus Tanggung Jawab https://t.co/Hhg7dGX7zG"
4002,2022-10-06 08:51:41+00:00,11,"@IslamIndah99 Nah, ini catatan buat kepolisian, ketika polisi membantai rakyat, kelen pun suatu saat akan dibantai china yg saat ini menunggangi anda dlm menekan masyarakat.
Catat peristiwa Sambo, KM50 dan Kanjuruhan apa ada belas kasih polisi pada orang lemah ? 
Sadarlah mumpung msh ada waktu"
4003,2022-10-06 08:48:50+00:00,0,"PUPUS HARAPAN. SEKELAS PRESIDEN SAJA TDK BERANI BERKATA GAS AIR MATA. PINTU DAN TANGGA YANG SALAH. INGAT KANJURUHAN SUDAH DIPAKAI LEBIH DARI 1 KALI. LEBIH DARI 1 KALI JUGA KEJADIAN SEPERTI TANGGAL 1 KEMARIN. KNP BARU KEMARIN SAMPAI RATUSAN?
GAS AIR MATA MEMBUNUH. POLISI MEMBUNUH https://t.co/BIOLECcFI1"
4004,2022-10-06 08:43:35+00:00,428,"Pengunggah Video Tragedi Kanjuruhan Diciduk Polisi, KontraS: HP-nya Dirampas, Akun TikToknya Dihapus
https://t.co/cQhZZdu7AK"
4005,2022-10-06 08:42:35+00:00,0,Sebanyak 31 polisi telah diperiksa terkait tragedi Kanjuruhan https://t.co/Wh9rCcZUEg
4006,2022-10-06 08:41:52+00:00,0,"@FahlianJohan @idextratime Lah masalahnya di sini sup BONEK gk ada,di mana² kerusuhan pasti antar supporter, KALO LU BILANG JANGAN ADA APARAT YG MENJAGA DI LAPANGAN YA PASTI ADA KERIBUTAN ANTAR SUPPORTER,KLO YG DI KANJURUHAN BUKAN ANTAR SUPPORTER BRO TAPI POLISI VS SUPPORTER HADEHH GAS AIR MATA????!!!"
4007,2022-10-06 08:40:45+00:00,5,Polisi masih mengusut tragedi di Stadion Kanjuruhan yang menewaskan 131 orang. Tersangka #TragediKanjuruhan segera diumumkan. https://t.co/Uod2Vjxtrw
4008,2022-10-06 08:39:37+00:00,0,"Mengherankan, justru  media asing yang mengangkat isu ini. Kemana media lokal, kemana wakil rakyat, kemana kita semua? https://t.co/cclrSu7eBi #Polisi #POLRI #Kanjuruhan #FerdySambo"
4009,2022-10-06 08:37:06+00:00,15695,"Media AS Salahkan 40 Tembakan Gas Air Mata Polisi, Penyebab Tingginya Korban Tewas di Kanjuruhan https://t.co/aJXtE4vqFP https://t.co/4TefmNI2Tu"
4010,2022-10-06 08:36:26+00:00,0,"Pengunggah Video Tragedi Kanjuruhan Diciduk Polisi, KontraS: HP-nya Dirampas, Akun TikToknya Dihapus - https://t.co/RHUkkpIuGf"
4011,2022-10-06 08:35:12+00:00,0,"Hanya kepikiran kasus kanjuruhan. 

Kalau dianalogikan

Seperti kecelakaan motor dan mobil di jalan, yg keduanya ada kesalahan masing2. 
Kebanyakan sih, kendaraan lebih besar (mobil) yg sering disalahkan

Tapi apesnya. Motornya kecelakaan sama mobil polisi"
4012,2022-10-06 08:35:05+00:00,0,"Tragedi Kanjuruhan, Suporter Bayern Muenchen Bentangkan Spanduk Bertuliskan Lebih dari 100 Orang Dibunuh oleh Polisi https://t.co/S0OVsneGhs"
4013,2022-10-06 08:33:22+00:00,0,@neohistoria_id Lah anjirr jadi keinget anak korban kanjuruhan yg ditawarin jadi polisi awikwokwk
4014,2022-10-06 08:28:26+00:00,0,"Min @DivHumas_Polri mau tanya🙏
Anak korban tragedi Kanjuruhan kan ditawari bisa masuk polisi. Kalau orang tua yang anaknya jadi korban meninggal bisa jadi polisi juga tidak? Kan kasihan kalau  anak semata wayang. Hitung2 ringankan beban ortu yang ditinggal karena dapat pensiun🙏"
4015,2022-10-06 08:26:28+00:00,0,"Ucap Kata 'Mati' Berulang Kali, Oknum Polisi dan Dokter Tertawa Lihat Kerusuhan di Kanjuruhan dalam Mobil 

***
Trending : Presiden mamat pintu #IwanBuleOut Jodie Di Bully SUCI X Nasdem Gerindra Ujan Tentara Nasional Indonesia https://t.co/8xEY9sQpnD"
4016,2022-10-06 08:25:09+00:00,0,"Doa Dan Sholat Ghoib Bersama Untuk Korban Di Stadion Kanjuruhan 

Puluhan masyarakat dan Polisi menggelar Doa dan Sholat Ghoib Berjamaah di Masjid Mapolres Malang, untuk mendoakan para korban di Stadion Kanjuruhan Malang.

#malang #malangberduka #polripresisi #polri https://t.co/uSrZgFVFkb"
4017,2022-10-06 08:23:34+00:00,0,@txtdrberseragam @DivHumas_Polri Padahal wes tak siapke artikel berita tentang polisi pembunuh tragedi kanjuruhan e @DivHumas_Polri
4018,2022-10-06 08:20:19+00:00,0,"Dalam Waktu Dekat, Polisi akan Tetapkan Tersangka Tragedi Kanjuruhan   https://t.co/ZvBgB9P9Sb"
4019,2022-10-06 08:19:04+00:00,0,"Banyak Telan Korban Jiwa, Polisi Periksa CCTV di Pintu 9 Hingga 14 Stadion Kanjuruhan https://t.co/YWUhtUHrYa"
4020,2022-10-06 08:18:01+00:00,0,"Polisi masih mengusut tragedi di Stadion Kanjuruhan, Malang, Jawa Timur yang menewaskan 131 orang. Tersangka tragedi Kanjuruhan segera diumumkan. https://t.co/B4SHAEeJkm"
4021,2022-10-06 08:15:33+00:00,100,"Clifford Stott, profesor di Keele University di Inggris, seorang ahli pengendalian suporter bola: Apa yg terjadi di Kanjuruhan adalah akibat langsung dr kombinasi antara aksi polisi dan manajemen buruk stadion."
4022,2022-10-06 08:13:49+00:00,9,"@detikcom Pak @jokowi dan Pak @mohmahfudmd perintah utamanya harusnya audit juga kepolisian dung yang pakai gas air mata pas pengamanan. Ini lah kenapa Satrio bikin petisi yang minta polisi juga harus tanggung jawab di insiden #Kanjuruhan . 

https://t.co/4TwDvWjdJl"
4023,2022-10-06 08:10:47+00:00,1,@kr1t1kp3d45_pro Polisi menetapkan pintu stadion kanjuruhan sebagai : Tersangka 😄 https://t.co/GYjuzi74hz
4024,2022-10-06 08:08:22+00:00,0,"Ga perlu ngumpulin video dari cctv, ga perlu bikin tim investigasi, ga perlu konfrensi pers sana sini.
Pelaku mass murderer di kanjuruhan sudah jelas: POLISI https://t.co/C6ranfpUOd"
4025,2022-10-06 08:06:00+00:00,11,"Beredar rekaman suara kesaksian ibu-ibu penjual Dawet
Para suporter Aremania memburu siapa pun yang berseragam polisi. Tapi setelah diselidiki, tidak ada penjual dawet disekitar Stadion Kanjuruhan.

Baca selengkapnya klik https://t.co/hvJgLOKorB

#trans7update #sobat7jaditau https://t.co/ukV7cFt1xf"
4026,2022-10-06 08:05:43+00:00,5232,"Di artikel Washington Post ini, Prof Clifford Stott (Universitas Keele di Inggris) yang memelajari pemolisian di event2 olahraga, menilai bahwa Tragedi di Kanjuruhan adalah akibat langsung tindakan polisi, digabung dengan manajemen stadion yang buruk.

https://t.co/ol2blkyEGO"
4027,2022-10-06 08:05:41+00:00,0,@catchmeupid Bagaimana kalau sebenarnya ini cara polisi agar masyarakat lupa akan tragedi kanjuruhan
4028,2022-10-06 08:04:39+00:00,1,"@ZapMav @Arnsept @Arie_Kriting suporter itu massa besar dan reaksioner. liat temennya dipukul, ya ngelawan balik. kalo polisinya ngerti kondisi, ya kaya yg di video ini. gak terlalu brutal ngadepin suporter dan balik mundur. polisi di kanjuruhan gak memahami hal tsb.
https://t.co/H0AgcQgt7S"
4029,2022-10-06 08:02:47+00:00,2,"@MataNajwa Ada pelanggaran FIFA di Kanjuruhan
1. Polisi menembakkan gas air mata
2. Suporter turun ke lapangan

Kemarin itu kan katanya PSSI Nemu botol miras di stadion
Kalo video ini gmn? https://t.co/iEIh6WVydl"
4030,2022-10-06 08:01:49+00:00,0,"Regulasi FIFA kini jadi pembicaraan karena polisi menggunakan gas air mata dalam Tragedi Kanjuruhan, yang seharusnya dilarang."
4031,2022-10-06 08:00:02+00:00,6,"Kenang Tragedi Kanjuruhan, Fans Bayern Munchen: Lebih dari 100 Orang Dibunuh Polisi
 
#PramborsNews 
https://t.co/RIpEIVCSxJ"
4032,2022-10-06 07:52:12+00:00,0,"Duka Insiden Kanjuruhan, Warga dan Polisi di Bartim Gelar Salat Gaib dan Doa Bersama https://t.co/r01ETlRavX"
4033,2022-10-06 07:49:50+00:00,2,"Siapa Tersangka Kasus Tragedi Kanjuruhan? Siap-siap, Polisi Segera Umumkan https://t.co/gZCrsdGLWZ 

#inilahkoran #KanjuruhanDisaster #KanjuruhanBerdukaCita #KanjuruhanStadium #kanjuruhanberduka #kanjuruhan #tersangkakanjuruhan #updatekasus https://t.co/ShMHq83U7Z"
4034,2022-10-06 07:48:17+00:00,1,"Nggak bisa bedain kisah polisi yg diangkat film oleh bang Denny dgn polisi di tempat kejadian di stadion Kanjuruhan, Malang akhirnya jadi gini nih! Nyinyiran tlnggak bermutu dan nggak nyambung dgn kejadian yang sebenarnya
#POLISI 
#Malang 
#SayapSayapPatah 
#MariBerpikirAkalSehat https://t.co/4KVOLtuYXm"
4035,2022-10-06 07:46:09+00:00,0,"Diduga Langgar Kode Etik di Tragedi Kanjuruhan, 31 Polisi Diperiksa https://t.co/V1SBzuJhiY https://t.co/09HK6NFuqe"
4036,2022-10-06 07:44:28+00:00,0,"Tak Singgung Gas Air Mata Polisi, Jokowi Fokus ke Tangga Kanjuruhan https://t.co/SkRrjJmyIh"
4037,2022-10-06 07:44:00+00:00,0,"Dalami Tragedi Kanjuruhan, Jokowi Sama Sekali Tak Singgung Gas Air Mata Polisi https://t.co/ybFIDDVLv9"
4038,2022-10-06 07:42:26+00:00,0,"@bang_bar0n Jadi polisi lewat jalur Kanjuruhan ,"
4039,2022-10-06 07:41:12+00:00,0,"Pembantaian anak manusia di Kanjuruhan oleh Polisi Indonesia..
Sangat bar-bar dan sampai detik ini tidak ada yang bertanggung jawab... https://t.co/QZ9Ij9xo6j"
4040,2022-10-06 07:37:36+00:00,0,"#Terkait Tragedi Kanjuruhan, 31 Polisi Diperiksa Dugaan Melanggar Kode Etik - Pikiran Rakyat Tasikmalaya - Pikiran Rakyat Tasikmalaya https://t.co/PBWhh9kXgX #gambar"
4041,2022-10-06 07:32:48+00:00,2,"Fans Bayern Kenang Tragedi Kanjuruhan: Lebih dari 100 Orang Dibunuh Polisi!!! 👁️

#DavosAgenda
#KanjuruhanMassacre
#PKIGayaBaru
#CabalJahanam_KomunisGlobal
#GreatAwakening

https://t.co/SEjt04BfCF"
4042,2022-10-06 07:24:34+00:00,0,"Terkait Tragedi Kanjuruhan, 31 Polisi Diperiksa Dugaan Melanggar Kode Etik https://t.co/tGxvmo6Inm https://t.co/teba4immod"
4043,2022-10-06 07:23:48+00:00,1,"@Sarusy2 Nunggu lupa, apa orang batak kristen yg mesti ngamuk?
Satu orang batak kristen mati polisi kewalahan akhirnya bebalik 180° alur ceritanya.
Brarti kita undang batak kristen buat ngedesak kasus kanjuruhan"
4044,2022-10-06 07:18:48+00:00,4492,"Lebih dari 40 munisi ditembakkan, gas air mata, flash bang, dan flare oleh Polisi diarahkan ke penonton di Stadion Kanjuruhan, investigasi dari @washingtonpost. Silahkan buzzer dan hacker serang Washington Post. https://t.co/bsr1NBAeHn"
4045,2022-10-06 07:15:19+00:00,1,"@duaden @Fasya59209847 @SirianaGde Jgnkan masalah itu..kasus sambo,km50 dan trgedi kanjuruhan aja penuh drama kl lapor ke polisi."
4046,2022-10-06 07:14:05+00:00,18,Washington post muat tragedi polisi di Kanjuruhan https://t.co/4D5xkSC1kB
4047,2022-10-06 07:13:52+00:00,1,"Kejadian sama persis dengan tragedi kanjuruhan, polisi menawarkan anak korban menjadi bagian dari polisi. Logisnya anggota keluarga mereka meregang nyawa oleh polisi ditawarkan jabatan menjadi sebagian orang yg menghilangkan nyawa keluarganya. https://t.co/GqSdFkipZs"
4048,2022-10-06 07:09:05+00:00,1,"Akibat baca postingan kadrun, polisi dianggap membunuh lebih dari 100 orng di kanjuruhan.... https://t.co/W6mdtd9rsY"
4049,2022-10-06 07:06:29+00:00,5,"@OposisiCerdas Jelas polisi yg harus bertanggung jawab atas jatuhnya korban Kanjuruhan, akibat penanganan keamanan yg salah, tinggal copot pemimpin tertinggi nya"
